286	-88.6
287	-88.6
288	-88.7
289	-88.7
290	-88.7
291	-88.7
292	-88.7
293	-88.7
294	-88.7
295	-88.7
296	-88.7
297	-88.7
298	-88.7
299	-88.7
300	-88.7
301	-88.7
302	-88.7
303	-88.7
304	-88.7
305	-88.7
306	-88.7
307	-88.7
308	-88.7
309	-88.7
310	-88.7
311	-88.7
312	-88.6
313	-88.6
314	-88.6
315	-88.6
316	-88.6
317	-88.6
318	-88.6
319	-88.5
320	-88.6
321	-88.6
322	-88.6
323	-88.6
324	-88.6
325	-88.6
326	-88.7
327	-88.7
328	-88.7
329	-88.7
330	-88.7
331	-88.7
332	-88.7
333	-88.7
334	-88.7
335	-88.7
336	-88.7
337	-88.7
338	-88.7
339	-88.7
340	-88.7
341	-88.7
342	-88.7
343	-88.7
344	-88.7
345	-88.7
346	-88.7
347	-88.7
348	-88.7
349	-88.7
350	-88.7
351	-88.7
352	-88.7
353	-88.7
354	-88.6
355	-88.6
356	-88.6
357	-88.6
358	-88.6
359	-88.6
360	-88.6
361	-88.6
362	-88.6
363	-88.7
364	-88.7
365	-88.7
366	-88.7
367	-88.7
368	-88.7
369	-88.7
370	-88.7
371	-88.7
372	-88.7
373	-88.7
374	-88.7
375	-88.7
376	-88.7
377	-88.7
378	-88.7
379	-88.7
380	-88.7
381	-88.7
382	-88.7
383	-88.7
384	-88.7
385	-88.7
386	-88.7
387	-88.7
388	-88.7
389	-88.7
390	-88.7
391	-88.7
392	-88.7
393	-88.7
394	-88.7
395	-88.7
396	-88.7
397	-88.6
398	-88.6
399	-88.6
400	-88.7
401	-88.7
402	-88.7
403	-88.7
404	-88.7
405	-88.7
406	-88.7
407	-88.7
408	-88.7
409	-88.7
410	-88.7
411	-88.7
412	-88.7
413	-88.7
414	-88.7
415	-88.7
416	-88.7
417	-88.7
418	-88.7
419	-88.7
420	-88.7
421	-88.7
422	-88.7
423	-88.7
424	-88.7
425	-88.7
426	-88.7
427	-88.7
428	-88.7
429	-88.7
430	-88.7
431	-88.7
432	-88.7
433	-88.7
434	-88.7
435	-88.7
436	-88.7
437	-88.7
438	-88.7
439	-88.7
440	-88.7
441	-88.7
442	-88.7
443	-88.7
444	-88.7
445	-88.7
446	-88.7
447	-88.7
448	-88.7
449	-88.7
450	-88.7
451	-88.7
452	-88.7
453	-88.7
454	-88.7
455	-88.7
456	-88.7
457	-88.7
458	-88.7
459	-88.7
460	-88.7
461	-88.7
462	-88.7
463	-88.7
464	-88.7
465	-88.7
466	-88.7
467	-88.7
468	-88.7
469	-88.7
470	-88.7
471	-88.7
472	-88.7
473	-88.7
474	-88.7
475	-88.7
476	-88.7
477	-88.7
478	-88.7
479	-88.7
480	-88.7
481	-88.7
482	-88.7
483	-88.7
484	-88.7
485	-88.7
486	-88.7
487	-88.7
488	-88.7
489	-88.7
490	-88.7
491	-88.7
492	-88.7
493	-88.7
494	-88.7
495	-88.7
496	-88.7
497	-88.7
498	-88.7
499	-88.7
500	-88.7
501	-88.7
502	-88.7
503	-88.7
504	-88.7
505	-88.7
506	-88.7
507	-88.7
508	-88.7
509	-88.7
510	-88.7
511	-88.7
512	-88.7
513	-88.7
514	-88.7
515	-88.7
516	-88.7
517	-88.7
518	-88.7
519	-88.7
520	-88.7
521	-88.7
522	-88.7
523	-88.7
524	-88.7
525	-88.7
526	-88.7
527	-88.7
528	-88.7
529	-88.7
530	-88.7
531	-88.7
532	-88.7
533	-88.7
534	-88.7
535	-88.7
536	-88.7
537	-88.7
538	-88.7
539	-88.7
540	-88.7
541	-88.7
542	-88.7
543	-88.7
544	-88.7
545	-88.7
546	-88.7
547	-88.7
548	-88.7
549	-88.7
550	-88.7
551	-88.7
552	-88.7
553	-88.7
554	-88.7
555	-88.7
556	-88.7
557	-88.7
558	-88.7
559	-88.7
560	-88.7
561	-88.7
562	-88.7
563	-88.7
564	-88.7
565	-88.7
566	-88.7
567	-88.7
568	-88.7
569	-88.7
570	-88.7
571	-88.7
572	-88.7
573	-88.7
574	-88.7
575	-88.7
576	-88.7
577	-88.7
578	-88.7
579	-88.7
580	-88.7
581	-88.7
582	-88.7
583	-88.7
584	-88.7
585	-88.7
586	-88.7
587	-88.7
588	-88.7
589	-88.7
590	-88.7
591	-88.7
592	-88.7
593	-88.7
594	-88.7
595	-88.7
596	-88.7
597	-88.7
598	-88.7
599	-88.7
600	-88.7
601	-88.7
602	-88.7
603	-88.7
604	-88.7
605	-88.7
606	-88.7
607	-88.7
608	-88.7
609	-88.7
610	-88.7
611	-88.7
612	-88.7
613	-88.7
614	-88.7
615	-88.7
616	-88.7
617	-88.7
618	-88.7
619	-88.7
620	-88.7
621	-88.7
622	-88.7
623	-88.7
624	-88.7
625	-88.7
626	-88.7
627	-88.7
628	-88.7
629	-88.7
630	-88.7
631	-88.7
632	-88.7
633	-88.7
634	-88.7
635	-88.7
636	-88.7
637	-88.7
638	-88.7
639	-88.7
640	-88.7
641	-88.7
642	-88.7
643	-88.7
644	-88.7
645	-88.7
646	-88.7
647	-88.7
648	-88.7
649	-88.7
650	-88.7
651	-88.7
652	-88.7
653	-88.7
654	-88.7
655	-88.7
656	-88.7
657	-88.7
658	-88.7
659	-88.7
660	-88.7
661	-88.7
662	-88.7
663	-88.7
664	-88.7
665	-88.7
666	-88.7
667	-88.7
668	-88.7
669	-88.7
670	-88.7
671	-88.7
672	-88.7
673	-88.7
674	-88.7
675	-88.7
676	-88.7
677	-88.7
678	-88.7
679	-88.7
680	-88.7
681	-88.7
682	-88.7
683	-88.7
684	-88.7
685	-88.7
686	-88.7
687	-88.7
688	-88.7
689	-88.7
690	-88.7
691	-88.7
692	-88.7
693	-88.7
694	-88.7
695	-88.7
696	-88.7
697	-88.7
698	-88.7
699	-88.7
700	-88.7
701	-88.7
702	-88.7
703	-88.7
704	-88.7
705	-88.7
706	-88.7
707	-88.7
708	-88.7
709	-88.7
710	-88.7
711	-88.7
712	-88.7
713	-88.7
714	-88.7
715	-88.7
716	-88.7
717	-88.7
718	-88.7
719	-88.7
720	-88.7
721	-88.7
722	-88.7
723	-88.7
724	-88.7
725	-88.7
726	-88.7
727	-88.7
728	-88.7
729	-88.7
730	-88.7
731	-88.7
732	-88.7
733	-88.7
734	-88.7
735	-88.7
736	-88.7
737	-88.7
738	-88.7
739	-88.7
740	-88.7
741	-88.7
742	-88.7
743	-88.7
744	-88.7
745	-88.7
746	-88.7
747	-88.7
748	-88.7
749	-88.7
750	-88.7
751	-88.7
752	-88.7
753	-88.7
754	-88.7
755	-88.7
756	-88.7
757	-88.7
758	-88.7
759	-88.7
760	-88.7
761	-88.7
762	-88.7
763	-88.7
764	-88.7
765	-88.7
766	-88.7
767	-88.7
768	-88.7
769	-88.7
770	-88.7
771	-88.7
772	-88.7
773	-88.7
774	-88.7
775	-88.7
776	-88.7
777	-88.7
778	-88.7
779	-88.7
780	-88.7
781	-88.7
782	-88.7
783	-88.7
784	-88.7
785	-88.7
786	-88.7
787	-88.7
788	-88.7
789	-88.7
790	-88.7
791	-88.7
792	-88.7
793	-88.7
794	-88.7
795	-88.7
796	-88.7
797	-88.7
798	-88.7
799	-88.7
800	-88.7
801	-88.7
802	-88.7
803	-88.7
804	-88.7
805	-88.7
806	-88.7
807	-88.7
808	-88.7
809	-88.7
810	-88.7
811	-88.7
812	-88.7
813	-88.7
814	-88.7
815	-88.7
816	-88.7
817	-88.7
818	-88.7
819	-88.7
820	-88.7
821	-88.7
822	-88.7
823	-88.7
824	-88.7
825	-88.7
826	-88.7
827	-88.7
828	-88.7
829	-88.7
830	-88.7
831	-88.7
832	-88.7
833	-88.7
834	-88.7
835	-88.7
836	-88.7
837	-88.7
838	-88.7
839	-88.7
840	-88.7
841	-88.7
842	-88.7
843	-88.7
844	-88.7
845	-88.7
846	-88.7
847	-88.7
848	-88.7
849	-88.7
850	-88.7
851	-88.7
852	-88.7
853	-88.7
854	-88.7
855	-88.7
856	-88.7
857	-88.7
858	-88.7
859	-88.7
860	-88.7
861	-88.7
862	-88.7
863	-88.7
864	-88.7
865	-88.7
866	-88.7
867	-88.7
868	-88.7
869	-88.7
870	-88.7
871	-88.7
872	-88.7
873	-88.7
874	-88.7
875	-88.7
876	-88.7
877	-88.7
878	-88.7
879	-88.7
880	-88.7
881	-88.7
882	-88.7
883	-88.7
884	-88.7
885	-88.7
886	-88.7
887	-88.7
888	-88.7
889	-88.7
890	-88.7
891	-88.7
892	-88.7
893	-88.7
894	-88.7
895	-88.7
896	-88.7
897	-88.7
898	-88.7
899	-88.7
900	-88.7
901	-88.7
902	-88.7
903	-88.7
904	-88.7
905	-88.7
906	-88.7
907	-88.7
908	-88.7
909	-88.7
910	-88.7
911	-88.7
912	-88.7
913	-88.7
914	-88.7
915	-88.7
916	-88.7
917	-88.7
918	-88.7
919	-88.7
920	-88.7
921	-88.7
922	-88.7
923	-88.7
924	-88.7
925	-88.7
926	-88.7
927	-88.7
928	-88.7
929	-88.7
930	-88.7
931	-88.7
932	-88.7
933	-88.7
934	-88.7
935	-88.7
936	-88.7
937	-88.7
938	-88.7
939	-88.7
940	-88.7
941	-88.7
942	-88.7
943	-88.7
944	-88.7
945	-88.7
946	-88.7
947	-88.7
948	-88.7
949	-88.7
950	-88.7
951	-88.7
952	-88.7
953	-88.7
954	-88.7
955	-88.7
956	-88.7
957	-88.7
958	-88.7
959	-88.7
960	-88.7
961	-88.7
962	-88.7
963	-88.7
964	-88.7
965	-88.7
966	-88.7
967	-88.7
968	-88.7
969	-88.7
970	-88.7
971	-88.7
972	-88.7
973	-88.7
974	-88.7
975	-88.7
976	-88.7
977	-88.7
978	-88.7
979	-88.7
980	-88.7
981	-88.7
982	-88.7
983	-88.7
984	-88.7
985	-88.7
986	-88.7
987	-88.7
988	-88.7
989	-88.7
990	-88.7
991	-88.7
992	-88.7
993	-88.7
994	-88.7
995	-88.7
996	-88.7
997	-88.7
998	-88.7
999	-88.7
1000	-88.7
1001	-88.7
1002	-88.7
1003	-88.7
1004	-88.7
1005	-88.7
1006	-88.7
1007	-88.7
1008	-88.7
1009	-88.7
1010	-88.7
1011	-88.7
1012	-88.7
1013	-88.7
1014	-88.7
1015	-88.7
1016	-88.7
1017	-88.7
1018	-88.7
1019	-88.7
1020	-88.7
1021	-88.7
1022	-88.7
1023	-88.7
1024	-88.7
1025	-88.7
1026	-88.7
1027	-88.7
1028	-88.7
1029	-88.7
1030	-88.7
1031	-88.7
1032	-88.7
1033	-88.7
1034	-88.7
1035	-88.7
1036	-88.7
1037	-88.7
1038	-88.7
1039	-88.7
1040	-88.7
1041	-88.7
1042	-88.7
1043	-88.7
1044	-88.7
1045	-88.7
1046	-88.7
1047	-88.7
1048	-88.7
1049	-88.7
1050	-88.7
1051	-88.7
1052	-88.7
1053	-88.7
1054	-88.7
1055	-88.7
1056	-88.7
1057	-88.7
1058	-88.7
1059	-88.7
1060	-88.7
1061	-88.7
1062	-88.7
1063	-88.7
1064	-88.7
1065	-88.7
1066	-88.7
1067	-88.7
1068	-88.7
1069	-88.7
1070	-88.7
1071	-88.7
1072	-88.7
1073	-88.7
1074	-88.7
1075	-88.7
1076	-88.7
1077	-88.7
1078	-88.7
1079	-88.7
1080	-88.7
1081	-88.7
1082	-88.7
1083	-88.7
1084	-88.7
1085	-88.7
1086	-88.7
1087	-88.7
1088	-88.7
1089	-88.7
1090	-88.7
1091	-88.7
1092	-88.7
1093	-88.7
1094	-88.7
1095	-88.7
1096	-88.7
1097	-88.7
1098	-88.7
1099	-88.7
1100	-88.7
1101	-88.7
1102	-88.7
1103	-88.7
1104	-88.7
1105	-88.7
1106	-88.7
1107	-88.7
1108	-88.7
1109	-88.7
1110	-88.7
1111	-88.7
1112	-88.7
1113	-88.7
1114	-88.7
1115	-88.7
1116	-88.7
1117	-88.7
1118	-88.7
1119	-88.7
1120	-88.7
1121	-88.7
1122	-88.7
1123	-88.7
1124	-88.7
1125	-88.7
1126	-88.7
1127	-88.7
1128	-88.7
1129	-88.7
1130	-88.7
1131	-88.7
1132	-88.7
1133	-88.7
1134	-88.7
1135	-88.7
1136	-88.7
1137	-88.7
1138	-88.7
1139	-88.7
1140	-88.7
1141	-88.7
1142	-88.7
1143	-88.7
1144	-88.7
1145	-88.7
1146	-88.7
1147	-88.7
1148	-88.7
1149	-88.7
1150	-88.7
1151	-88.7
1152	-88.7
1153	-88.7
1154	-88.7
1155	-88.7
1156	-88.7
1157	-88.7
1158	-88.7
1159	-88.7
1160	-88.7
1161	-88.7
1162	-88.7
1163	-88.7
1164	-88.7
1165	-88.7
1166	-88.7
1167	-88.7
1168	-88.7
1169	-88.7
1170	-88.7
1171	-88.7
1172	-88.7
1173	-88.7
1174	-88.7
1175	-88.7
1176	-88.7
1177	-88.7
1178	-88.7
1179	-88.7
1180	-88.7
1181	-88.7
1182	-88.7
1183	-88.7
1184	-88.7
1185	-88.7
1186	-88.7
1187	-88.7
1188	-88.7
1189	-88.7
1190	-88.7
1191	-88.7
1192	-88.7
1193	-88.7
1194	-88.7
1195	-88.7
1196	-88.7
1197	-88.7
1198	-88.7
1199	-88.7
